Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,URG Flag Cnt,Init Fwd Win Byts,Label
6,1326,2009.0497737556561,29411.764705882353,34,26283,995,0,39,0,456,68,12563,1,2,0,24,0,29200,BENIGN
6,1337,2040.3889304412864,30665.66940912491,33,25302,1000,0,41,0,456,66,12118,1,2,0,24,0,29200,BENIGN
6,15,1326466.6666666667,1000000.0,1,13,12,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,139,1266.1870503597122,151079.1366906475,6,715,119,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1319,2019.7119029567855,31084.1546626232,32,25009,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1320,2066.6666666666665,31060.60606060606,33,25004,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,10063,28.619695915730894,397.49577660737356,3354,33752979,10063,0,4,72,72,72,0,0,0,0,4,0,2078,BENIGN
6,10062,125.62114887696283,397.5352812562115,3354,33747948,10062,0,4,316,316,316,0,0,0,0,4,0,257,BENIGN
6,8,2487125.0,1875000.0,0,2,7,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,134,1313.4328358208954,156716.41791044775,6,746,121,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1274,2015.6985871271586,27472.527472527472,37,29887,1005,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1266,2078.9889415481834,27646.12954186414,37,29444,997,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,32,576531.25,468750.0,2,54,26,0,15,0,2920,1229,1115277,1,2,0,3,0,8192,BENIGN
6,151,1165.5629139072848,139072.8476821192,7,718,116,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,24,768708.3333333334,583333.3333333334,1,30,19,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,141,1248.22695035461,148936.17021276595,7,666,113,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,28,10285.714285714286,142857.14285714287,9,261,28,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,28,45142.857142857145,142857.14285714287,9,261,28,0,4,316,316,316,0,0,0,0,4,0,258,BENIGN
6,29,636172.4137931034,482758.6206896552,2,53,25,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,164,1073.1707317073171,128048.78048780488,8,900,131,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1406,1826.4580369843527,27738.264580369843,37,26269,996,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1436,1832.8690807799444,27158.774373259053,37,26344,996,0,39,0,408,67,10771,1,2,0,24,0,8192,BENIGN
6,6438,44.73438956197577,621.3109661385523,2146,13815948,6438,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,6438,196.33426529978254,621.3109661385523,2146,13815948,6438,0,4,316,316,316,0,0,0,0,4,0,255,BENIGN
6,37,538081.0810810811,432432.4324324324,2,65,30,0,16,0,2920,1244,1044182,1,2,0,3,0,8192,BENIGN
6,158,1113.9240506329113,132911.3924050633,7,728,116,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,10,1989700.0,1600000.0,0,5,8,0,16,0,2896,1243,1197350,1,2,0,3,0,29200,BENIGN
6,126,1396.8253968253969,166666.66666666666,6,650,113,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,22,838590.9090909091,636363.6363636364,1,29,18,0,14,0,2920,1317,1404260,1,2,0,3,0,8192,BENIGN
6,104,1692.3076923076924,201923.07692307694,5,235,64,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1448,1773.4806629834254,26933.701657458565,38,26384,996,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1443,1823.977823977824,27027.027027027027,37,26298,996,0,39,0,408,67,10771,1,2,0,24,0,8192,BENIGN
6,1543,1664.2903434867142,22683.08489954634,45,31191,996,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1550,1698.0645161290322,22580.645161290322,45,31270,997,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,11,1808818.1818181819,1363636.3636363635,0,6,9,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,125,1408.0,168000.0,6,628,111,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,34,8470.588235294117,117647.05882352941,11,385,34,0,4,72,72,72,0,0,0,0,4,0,2078,BENIGN
6,33,38303.030303030304,121212.12121212122,11,357,33,0,4,316,316,316,0,0,0,0,4,0,257,BENIGN
6,1421,1807.1780436312456,24630.54187192118,41,31261,995,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1430,1840.5594405594406,24475.524475524475,42,31309,996,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,39,7384.615384615385,102564.10256410256,13,500,39,0,4,72,72,72,0,0,0,0,4,0,2081,BENIGN
6,39,32410.25641025641,102564.10256410256,13,500,39,0,4,316,316,316,0,0,0,0,4,0,260,BENIGN
6,1,326000.0,7000000.0,0,0,1,0,7,0,163,46,6330,0,2,1,2,0,8192,BENIGN
6,1,3232000.0,9000000.0,0,0,1,0,9,0,1616,359,507878,0,2,1,2,0,8192,BENIGN
6,1,3232000.0,9000000.0,0,0,1,0,9,0,1616,359,507878,0,2,1,2,0,8192,BENIGN
6,13,1530538.4615384615,1153846.1538461538,0,9,11,0,15,0,2896,1326,1292417,1,2,0,3,0,29200,BENIGN
6,193,911.9170984455959,108808.29015544041,9,1544,175,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,23,295565.2173913043,565217.3913043478,1,36,20,0,13,0,3069,522,888390,0,2,0,10,0,8192,BENIGN
6,21,346952.38095238095,619047.619047619,1,27,18,0,13,0,3069,560,860077,0,2,0,10,0,8192,BENIGN
6,1315,2025.855513307985,31178.7072243346,32,24989,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1311,2080.854309687262,31273.83676582761,32,24933,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,38,7578.9473684210525,105263.15789473684,12,481,38,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,38,33263.15789473684,105263.15789473684,12,481,38,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,1259,2115.9650516282763,30976.965845909453,33,26391,996,0,39,0,456,68,12563,1,2,0,24,0,29200,BENIGN
6,1264,2158.227848101266,32436.708860759492,31,25121,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,28,658892.8571428572,535714.2857142857,2,38,22,0,15,0,2920,1229,1115277,1,2,0,3,0,8192,BENIGN
6,176,1000.0,119318.18181818182,8,712,115,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,34,8470.588235294117,117647.05882352941,11,385,34,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,35,36114.28571428572,114285.71428571429,11,402,35,0,4,316,316,316,0,0,0,0,4,0,2076,BENIGN
6,9,2210777.777777778,1666666.6666666667,0,5,8,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,133,1323.3082706766918,157894.73684210525,6,714,119,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1409,1822.569198012775,24840.3122782115,41,31163,995,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,14803,19.455515773829628,270.21549685874487,4934,73040469,14803,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,14803,85.38809700736337,270.21549685874487,4934,73040469,14803,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,1431,1839.2732354996506,24458.42068483578,42,31234,997,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,15,1326466.6666666667,1000000.0,1,14,13,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,143,1230.7692307692307,146853.14685314684,7,795,125,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1370,1944.5255474452554,32846.71532846715,31,22671,995,0,45,0,456,59,11390,1,2,0,24,0,29200,BENIGN
6,1348,2023.738872403561,33382.78931750742,30,22786,998,0,45,0,456,60,11427,1,2,0,24,0,29200,BENIGN
6,14674,19.626550361183046,272.5909772386534,4891,71775425,14674,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,14674,86.13874880741447,272.5909772386534,4891,71775425,14674,0,4,316,316,316,0,0,0,0,4,0,2076,BENIGN
6,1498,1714.2857142857142,26034.712950600802,39,26310,996,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1436,1832.8690807799444,27158.774373259053,37,26251,996,0,39,0,408,67,10771,1,2,0,24,0,8192,BENIGN
6,35,8228.57142857143,114285.71428571429,11,402,35,0,4,72,72,72,0,0,0,0,4,0,2078,BENIGN
6,35,36114.28571428572,114285.71428571429,11,402,35,0,4,316,316,316,0,0,0,0,4,0,2078,BENIGN
6,37,538081.0810810811,432432.4324324324,2,62,29,0,16,0,2920,1244,1044182,1,2,0,3,0,8192,BENIGN
6,164,1073.1707317073171,128048.78048780488,8,725,116,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,10,1989700.0,1500000.0,0,5,8,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,134,1313.4328358208954,156716.41791044775,6,714,119,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1409,1822.569198012775,27679.205110007097,37,27022,1012,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1437,1831.5935977731385,27139.874739039667,37,26447,996,0,39,0,408,67,10782,1,2,0,24,0,8192,BENIGN
6,28,10285.714285714286,142857.14285714287,9,261,28,0,4,72,72,72,0,0,0,0,4,0,2078,BENIGN
6,29,43586.206896551725,137931.0344827586,9,275,29,0,4,316,316,316,0,0,0,0,4,0,2078,BENIGN
6,22,838590.9090909091,681818.1818181818,1,28,18,0,15,0,2920,1229,1115277,1,2,0,3,0,8192,BENIGN
6,144,1222.2222222222222,145833.33333333334,7,718,118,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,9,2210777.777777778,1666666.6666666667,0,2,7,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,140,1257.142857142857,150000.0,7,817,127,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1560,1646.1538461538462,22435.897435897437,45,32096,1010,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1560,1687.179487179487,22435.897435897437,45,32152,1011,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,3105,92.7536231884058,1288.244766505636,1035,3213157,3105,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,3105,407.085346215781,1288.244766505636,1035,3213157,3105,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,1430,1795.8041958041958,24475.524475524475,42,31352,996,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1430,1840.5594405594406,24475.524475524475,42,31347,997,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,10,1989700.0,1600000.0,0,5,8,0,16,0,2896,1243,1197350,1,2,0,3,0,29200,BENIGN
6,133,1323.3082706766918,157894.73684210525,6,735,120,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,30,9600.0,133333.33333333334,10,300,30,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,30,42133.333333333336,133333.33333333334,10,300,30,0,4,316,316,316,0,0,0,0,4,0,2076,BENIGN
6,11,1808818.1818181819,1272727.2727272727,0,7,9,0,14,0,2896,1421,1570035,1,2,0,3,0,29200,BENIGN
6,139,1266.1870503597122,151079.1366906475,6,781,124,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,30,614966.6666666666,500000.0,2,48,24,0,15,0,2920,1229,1115277,1,2,0,3,0,8192,BENIGN
6,162,1086.4197530864199,129629.62962962964,8,763,120,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,23,802130.4347826086,608695.6521739131,1,31,19,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,137,1284.6715328467153,153284.67153284673,6,633,110,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1323,2013.6054421768708,30990.173847316706,33,25043,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1311,2080.854309687262,31273.83676582761,32,24993,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,30,614966.6666666666,466666.6666666667,2,50,24,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,162,1086.4197530864199,129629.62962962964,8,848,127,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,125,40416.0,208000.0,5,223,52,0,26,0,240,194,7034,0,0,0,24,0,2078,BENIGN
6,82,60268.29268292683,97560.9756097561,11,440,55,0,8,316,1173,617,141021,0,0,0,8,0,2078,BENIGN
6,1450,1771.0344827586207,26896.55172413793,38,26228,995,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1437,1831.5935977731385,27139.874739039667,37,26300,997,0,39,0,408,67,10771,1,2,0,24,0,8192,BENIGN
6,31,9290.322580645161,129032.25806451614,10,315,31,0,4,72,72,72,0,0,0,0,4,0,2081,BENIGN
6,30,42133.333333333336,133333.33333333334,10,300,30,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,37,498621.6216216216,405405.4054054054,2,65,29,0,15,0,2920,1229,1293537,1,2,0,3,0,8192,BENIGN
6,164,1073.1707317073171,128048.78048780488,8,805,122,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,11,1808818.1818181819,1363636.3636363635,0,6,9,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,150,1173.3333333333333,140000.0,7,906,134,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1343,1983.6187639612808,33507.073715562175,30,22707,996,0,45,0,456,59,11390,1,2,0,24,0,29200,BENIGN
6,1312,2079.268292682927,31250.0,32,25047,998,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,5534,52.041922659920495,722.8044813877846,1844,10208385,5534,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,5534,228.40621611853993,722.8044813877846,1844,10208385,5534,0,4,316,316,316,0,0,0,0,4,0,2081,BENIGN
6,10,1989700.0,1500000.0,0,5,8,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,131,1343.5114503816794,160305.3435114504,6,681,116,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,10,1989700.0,1500000.0,0,5,8,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,135,1303.7037037037037,155555.55555555556,6,759,122,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1265,2030.0395256916995,27667.98418972332,37,29481,996,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1310,2009.1603053435115,26717.557251908398,38,30253,1010,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,29,686517.2413793104,551724.1379310344,1,36,22,0,16,0,2920,1244,1044182,1,2,0,3,0,8192,BENIGN
6,154,1142.857142857143,136363.63636363635,7,740,119,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,28,10285.714285714286,142857.14285714287,9,261,28,0,4,72,72,72,0,0,0,0,4,0,2078,BENIGN
6,28,45142.857142857145,142857.14285714287,9,261,28,0,4,316,316,316,0,0,0,0,4,0,2076,BENIGN
6,1808,1362.8318584070796,19358.40707964602,53,34928,1073,0,35,0,408,70,11906,1,2,0,22,0,8192,BENIGN
6,1753,1442.0992584141472,19965.772960638904,51,30410,988,0,35,0,408,72,11855,1,2,0,22,0,8192,BENIGN
6,13,1530538.4615384615,1153846.1538461538,0,7,10,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,158,1113.9240506329113,132911.3924050633,7,1007,141,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,36,8000.0,111111.11111111111,12,432,36,0,4,72,72,72,0,0,0,0,4,0,2081,BENIGN
6,37,34162.16216216216,108108.1081081081,12,450,37,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,23,802130.4347826086,695652.1739130435,1,26,18,0,16,0,2920,1153,961716,1,2,0,3,0,8192,BENIGN
6,147,1197.2789115646258,142857.14285714287,7,728,119,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1307,2038.255547054323,31369.54858454476,32,24953,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1328,2054.2168674698796,29367.469879518074,34,26414,998,0,39,0,456,69,12573,1,2,0,24,0,29200,BENIGN
6,12937,22.26172992192935,309.19069336012984,4312,55786500,12937,0,4,72,72,72,0,0,0,0,4,0,2078,BENIGN
6,12937,97.70425910180104,309.19069336012984,4312,55786500,12937,0,4,316,316,316,0,0,0,0,4,0,2076,BENIGN
6,1542,1665.3696498054476,22697.795071335928,45,31185,996,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1559,1688.2617062219372,22450.28864656831,45,31292,995,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,34,8470.588235294117,117647.05882352941,11,385,34,0,4,72,72,72,0,0,0,0,4,0,2081,BENIGN
6,34,37176.470588235294,117647.05882352941,11,352,33,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,9,2210777.777777778,1666666.6666666667,0,2,7,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,143,1230.7692307692307,146853.14685314684,7,864,130,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1262,2110.935023771791,32488.11410459588,31,25079,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1267,2153.1176006314126,32359.905288082085,31,25055,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,23,802130.4347826086,608695.6521739131,1,31,19,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,148,1189.1891891891892,141891.8918918919,7,759,121,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,33,8727.272727272728,121212.12121212122,11,357,33,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,33,38303.030303030304,121212.12121212122,11,357,33,0,4,316,316,316,0,0,0,0,4,0,2081,BENIGN
6,1,326000.0,7000000.0,0,0,1,0,7,0,163,46,6330,0,2,1,2,0,8192,BENIGN
6,1,3232000.0,9000000.0,0,0,1,0,9,0,1616,359,507878,0,2,1,2,0,8192,BENIGN
6,1,3232000.0,9000000.0,0,0,1,0,9,0,1616,359,507878,0,2,1,2,0,8192,BENIGN
6,32,576531.25,437500.0,2,53,25,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,203,866.9950738916256,103448.27586206897,10,1457,168,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,23,295565.2173913043,565217.3913043478,1,39,21,0,13,0,3069,522,888390,0,2,0,10,0,8192,BENIGN
6,20,364300.0,650000.0,1,28,18,0,13,0,3069,560,860077,0,2,0,10,0,8192,BENIGN
6,1319,2019.7119029567855,31084.1546626232,32,25057,997,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1352,2017.7514792899408,33284.023668639056,30,22820,997,0,45,0,456,60,11427,1,2,0,24,0,29200,BENIGN
6,28,10285.714285714286,142857.14285714287,9,261,28,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,28,45142.857142857145,142857.14285714287,9,261,28,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,1322,2015.1285930408471,31013.615733736762,33,25043,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1323,2061.9803476946336,30990.173847316706,33,25028,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,7,2842428.5714285714,2285714.285714286,0,1,5,0,16,0,2896,1243,1197350,1,2,0,3,0,29200,BENIGN
6,129,1364.3410852713178,162790.6976744186,6,704,118,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1451,1769.8139214334942,26878.01516195727,38,26370,996,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1451,1813.9214334941419,26878.01516195727,38,26375,996,0,39,0,408,67,10771,1,2,0,24,0,8192,BENIGN
6,31,9290.322580645161,129032.25806451614,10,315,31,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,31,40774.1935483871,129032.25806451614,10,290,30,0,4,316,316,316,0,0,0,0,4,0,2076,BENIGN
6,30,9600.0,133333.33333333334,10,300,30,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,30,42133.333333333336,133333.33333333334,10,300,30,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,1266,2028.436018957346,27646.12954186414,37,29517,997,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1273,2067.5569520816966,27494.10840534171,37,29879,1005,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,66,4363.636363636364,60606.06060606061,22,1452,66,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,67,46417.91044776119,89552.23880597015,13,501,52,0,6,316,923,518,98260,0,0,0,6,0,2076,BENIGN
6,11,1808818.1818181819,1363636.3636363635,0,6,9,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,136,1294.1176470588234,154411.76470588235,6,735,120,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,14,1421214.2857142857,1071428.5714285714,1,9,11,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,136,1294.1176470588234,154411.76470588235,6,715,119,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,11,1808818.1818181819,1363636.3636363635,0,5,8,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,135,1303.7037037037037,155555.55555555556,6,746,121,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1575,1630.4761904761904,22222.222222222223,46,32365,1010,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1590,1655.3459119496856,22012.578616352203,46,32569,1010,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,29,9931.034482758621,137931.0344827586,9,275,29,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,29,43586.206896551725,137931.0344827586,9,275,29,0,4,316,316,316,0,0,0,0,4,0,2081,BENIGN
6,1268,2100.9463722397477,32334.384858044163,31,25163,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1284,2124.6105919003116,31931.464174454828,32,25170,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,28,658892.8571428572,500000.0,2,39,22,0,14,0,2920,1317,1404260,1,2,0,3,0,8192,BENIGN
6,146,1205.4794520547946,143835.61643835617,7,678,113,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,32,9000.0,125000.0,10,341,32,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,32,39500.0,125000.0,10,341,32,0,4,316,316,316,0,0,0,0,4,0,2078,BENIGN
6,1476,1739.8373983739837,26422.764227642278,38,28031,1030,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1512,1740.7407407407406,23148.14814814815,44,30408,997,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,32,9000.0,125000.0,10,341,32,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,32,39500.0,125000.0,10,341,32,0,4,316,316,316,0,0,0,0,4,0,2081,BENIGN
6,24,768708.3333333334,583333.3333333334,1,31,19,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,144,1222.2222222222222,145833.33333333334,7,698,116,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1316,2024.3161094224924,28115.50151975684,36,27916,1000,0,37,0,456,72,12944,1,2,0,24,0,29200,BENIGN
6,1332,2048.0480480480483,30780.78078078078,33,25092,998,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,34,8470.588235294117,117647.05882352941,11,385,34,0,4,72,72,72,0,0,0,0,4,0,2078,BENIGN
6,34,37176.470588235294,117647.05882352941,11,385,34,0,4,316,316,316,0,0,0,0,4,0,2076,BENIGN
6,38,539842.1052631579,421052.63157894736,2,63,29,0,16,0,2920,1282,1084523,1,2,0,4,0,8192,BENIGN
6,167,1053.8922155688622,125748.50299401197,8,839,125,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1315,2025.855513307985,31178.7072243346,32,24973,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1319,2068.2335102350266,31084.1546626232,32,24997,998,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,39,7384.615384615385,102564.10256410256,13,500,39,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,39,32410.25641025641,102564.10256410256,13,500,39,0,4,316,316,316,0,0,0,0,4,0,2078,BENIGN
6,10,1989700.0,1500000.0,0,5,8,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,137,1284.6715328467153,153284.67153284673,6,782,124,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,8,2487125.0,1875000.0,0,2,6,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,129,1364.3410852713178,162790.6976744186,6,681,116,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1264,2107.5949367088606,32436.708860759492,31,25103,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1264,2031.6455696202531,27689.87341772152,37,29422,995,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1263,2159.9366587490103,30878.859857482184,33,26243,994,0,39,0,456,69,12573,1,2,0,24,0,29200,BENIGN
6,1281,2054.6448087431695,27322.4043715847,37,29367,997,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,31,9290.322580645161,129032.25806451614,10,315,31,0,4,72,72,72,0,0,0,0,4,0,2081,BENIGN
6,31,40774.1935483871,129032.25806451614,10,315,31,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,31,595129.0322580645,451612.9032258064,2,53,25,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,169,1041.4201183431953,124260.3550295858,8,937,134,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,14,1421214.2857142857,1071428.5714285714,1,13,12,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,139,1266.1870503597122,151079.1366906475,6,747,121,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,22,838590.9090909091,681818.1818181818,1,28,18,0,15,0,2920,1229,1115277,1,2,0,3,0,8192,BENIGN
6,145,1213.7931034482758,144827.58620689655,7,718,118,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1315,2025.855513307985,28136.88212927757,36,27876,999,0,37,0,456,72,12944,1,2,0,24,0,29200,BENIGN
6,1331,2049.586776859504,27798.647633358378,36,27979,999,0,37,0,456,73,12954,1,2,0,24,0,29200,BENIGN
6,1450,1771.0344827586207,26896.55172413793,38,26350,996,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1435,1834.1463414634147,27177.700348432056,37,26246,997,0,39,0,408,67,10771,1,2,0,24,0,8192,BENIGN
6,30,9600.0,133333.33333333334,10,300,30,0,4,72,72,72,0,0,0,0,4,0,2081,BENIGN
6,30,42133.333333333336,133333.33333333334,10,300,30,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
